heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
Melhor Melhora,2500,50,1,402,2474,2461,0,8
Melhor Melhora,2500,50,2,414,2497,2487,0,8
Melhor Melhora,2500,50,3,410,2487,2513,0,8
Melhor Melhora,2500,50,4,544,3236,2533,0,8
Melhor Melhora,2500,50,5,409,2517,2514,0,8
Melhor Melhora,2500,50,6,415,2541,2530,0,8
Melhor Melhora,2500,50,7,416,2484,2461,0,8
Melhor Melhora,2500,50,8,481,2851,2499,0,8
Melhor Melhora,2500,50,9,441,2685,2589,0,8
Melhor Melhora,31,10,0,0,47,181,0,9
Melhor Melhora,31,10,1,0,40,149,0,9
Melhor Melhora,31,10,2,0,44,186,0,9
Melhor Melhora,31,10,3,0,41,153,0,9
